version	book_name	chapter_number	verse_number	versetext	book_id
ASV	1 Corinthians	12	2	Ye know that when ye were Gentiles ye were led away unto those dumb idols, howsoever ye might led.	46
ASV	1 Corinthians	12	20	But now they are many members, but one body.	46
ASV	1 Corinthians	12	21	And the eye cannot say to the hand, I have no need of thee: or again the head to the feet, I have no need of you.	46
ASV	1 Corinthians	12	22	Nay, much rather, those members of the body which seem to be more feeble are necessary:	46
ASV	1 Corinthians	12	23	And those parts of the body, which we think to be less honorable, upon these we bestow more abundant honor; and our uncomely `parts have more abundant comeliness;	46
ASV	1 Corinthians	12	24	Whereas our comely parts have no need: but God tempered the body together, giving more abundant honor to that `part which lacked;	46
ASV	1 Corinthians	12	25	That there should be no schism in the body; but that the members should have the same care one for another.	46
ASV	1 Corinthians	12	26	And whether one member suffereth, all the members suffer with it; or one member is honored, all the members rejoice with it.	46
ASV	1 Corinthians	12	27	Now ye are the body of Christ, and severally members thereof.	46
ASV	1 Corinthians	12	28	And God hath set some in the church, first apostles, secondly prophets, thirdly teachers, then miracles, then gifts of healings, helps, governments, divers kinds of tongues.	46
ASV	1 Corinthians	12	29	Are all apostles? are all prophets? are all teachers? are all workers of miracles?	46
ASV	1 Corinthians	12	3	Wherefore I make known unto you, that no man speaking in the Spirit of God saith, Jesus is anathema; and no man can say, Jesus is Lord, but in the Holy Spirit.	46
ASV	1 Corinthians	12	30	Have all gifts of healings? do all speak with tongues? do all interpret?	46
ASV	1 Corinthians	12	31	But desire earnestly the greater gifts. And moreover a most excellent way show I unto you.	46
ASV	1 Corinthians	12	4	Now there are diversities of gifts, but the same Spirit.	46
ASV	1 Corinthians	12	5	And there are diversities of ministrations, and the same Lord.	46
ASV	1 Corinthians	12	6	And there are diversities of workings, but the same God, who worketh all things in all.	46
ASV	1 Corinthians	12	7	But to each one is given the manifestation of the Spirit to profit withal.	46
ASV	1 Corinthians	12	8	For to one is given through the Spirit the word of wisdom; and to another the word of knowledge, according to the same Spirit:	46
ASV	1 Corinthians	12	9	To another faith, in the same Spirit; and to another gifts of healings, in the one Spirit;	46
ASV	1 Corinthians	13	1	If I speak with the tongues of men and of angels, but have not love, I am become sounding brass, or a clanging cymbal.	46
ASV	1 Corinthians	13	10	But when that which is perfect is come, that which is in part shall be done away.	46
ASV	1 Corinthians	13	11	When I was a child, I spake as a child, I felt as a child, I thought as a child: now that I am become a man, I have put away childish things.	46
ASV	1 Corinthians	13	12	For now we see in a mirror, darkly; but then face to face: now I know in part; but then shall I know fully even as also I was fully known.	46
ASV	1 Corinthians	13	13	But now abideth faith, hope, love, these three; and the greatest of these is love.	46
ASV	1 Corinthians	13	2	And if I have the gift of prophecy, and know all mysteries and all knowledge; and if I have all faith, so as to remove mountains, but have not love, I am nothing.	46
ASV	1 Corinthians	13	3	And if I bestow all my goods to feed the poor, and if I give my body to be burned, but have not love, it profiteth me nothing.	46
ASV	1 Corinthians	13	4	Love suffereth long, and is kind; love envieth not; love vaunteth not itself, is not puffed up,	46
ASV	1 Corinthians	13	5	Doth not behave itself unseemly, seeketh not its own, is not provoked, taketh not account of evil;	46
ASV	1 Corinthians	13	6	Rejoiceth not in unrighteousness, but rejoiceth with the truth;	46
ASV	1 Corinthians	13	7	Beareth all things, believeth all things, hopeth all things, endureth all things.	46
ASV	1 Corinthians	13	8	Love never faileth: but whether there be prophecies, they shall be done away; whether `there be tongues, they shall cease; whether `there be knowledge, it shall be done away.	46
ASV	1 Corinthians	13	9	For we know in part, and we prophesy in part;	46
ASV	1 Corinthians	14	1	Follow after love; yet desire earnestly spiritual gifts, but rather that ye may prophesy.	46
ASV	1 Corinthians	14	10	There are, it may be, so many kinds of voices in the world, and no kind is without signification.	46
ASV	1 Corinthians	14	11	If then I know not the meaning of the voice, I shall be to him that speaketh a barbarian, and he that speaketh will be a barbarian unto me.	46
ASV	1 Corinthians	14	12	So also ye, since ye are zealous of spiritual gifts, seek that ye may abound unto the edifying of the church.	46
ASV	1 Corinthians	14	13	Wherefore let him that speaketh in a tongue pray that he may interpret.	46
ASV	1 Corinthians	14	14	For if I pray in a tongue, my spirit prayeth, but my understanding is unfruitful.	46
ASV	1 Corinthians	14	15	What is it then? I will pray with the spirit, and I will pray with the understanding also: I will sing with the spirit, and I will sing with the understanding also.	46
ASV	1 Corinthians	14	16	Else if thou bless with the spirit, how shall he that filleth the place of the unlearned say the Amen at thy giving of thanks, seeing he knoweth not what thou sayest?	46
ASV	1 Corinthians	14	17	For thou verily givest thanks well, but the other is not edified.	46
ASV	1 Corinthians	14	18	I thank God, I speak with tongues more than you all:	46
ASV	1 Corinthians	14	19	Howbeit in the church I had rather speak five words with my understanding, that I might instruct others also, than ten thousand words in a tongue.	46
ASV	1 Corinthians	14	2	For he that speaketh in a tongue speaketh not unto men, but unto God; for no man understandeth; but in the spirit he speaketh mysteries.	46
ASV	1 Corinthians	14	20	Brethren, be not children in mind: yet in malice be ye babes, but in mind be men.	46
ASV	1 Corinthians	14	21	In the law it is written, By men of strange tongues and by the lips of strangers will I speak unto this people; and not even thus will they hear me, saith the Lord.	46
ASV	1 Corinthians	14	22	Wherefore tongues are for a sign, not to them that believe, but to the unbelieving: but prophesying is for a sign, not to the unbelieving, but to them that believe.	46
ASV	1 Corinthians	14	23	If therefore the whole church be assembled together and all speak with tongues, and there come in men unlearned or unbelieving, will they not say that ye are mad?	46
ASV	1 Corinthians	14	24	But if all prophesy, and there come in one unbelieving or unlearned, he is reproved by all, he is judged by all;	46
ASV	1 Corinthians	14	25	The secrets of his heart are made manifest; and so he will fall down on his face and worship God, declaring that God is among you indeed.	46
ASV	1 Corinthians	14	26	What is it then, brethren? When ye come together, each one hath a psalm, hath a teaching, hath a revelation, hath a tongue, hath an interpretation. Let all things be done unto edifying.	46
ASV	1 Corinthians	14	27	If any man speaketh in a tongue, let it be by two, or at the most three, and `that in turn; and let one interpret:	46
ASV	1 Corinthians	14	28	But if there be no interpreter, let him keep silence in the church; and let him speak to himself, and to God.	46
ASV	1 Corinthians	14	29	And let the prophets speak by two or three, and let the others discern.	46
ASV	1 Corinthians	14	3	But he that prophesieth speaketh unto men edification, and exhortation, and consolation.	46
ASV	1 Corinthians	14	30	But if a revelation be made to another sitting by, let the first keep silence.	46
ASV	1 Corinthians	14	31	For ye all can prophesy one by one, that all may learn, and all may be exhorted;	46
ASV	1 Corinthians	14	32	And the spirits of the prophets are subject to the prophets;	46
ASV	1 Corinthians	14	33	For God is not a God of confusion, but of peace. As in all the churches of the saints,	46
ASV	1 Corinthians	14	34	Let the women keep silence in the churches: for it is not permitted unto them to speak; but let them be in subjection, as also saith the law.	46
ASV	1 Corinthians	14	35	And if they would learn anything, let them ask their own husbands at home: for it is shameful for a woman to speak in the church.	46
ASV	1 Corinthians	14	36	What? was it from you that the word of God went forth? or came it unto you alone?	46
ASV	1 Corinthians	14	37	If any man thinketh himself to be a prophet, or spiritual, let him take knowledge of the things which I write unto you, that they are the commandment of the Lord.	46
ASV	1 Corinthians	14	38	But if any man is ignorant, let him be ignorant.	46
ASV	1 Corinthians	14	39	Wherefore, my brethren, desire earnestly to prophesy, and forbid not to speak with tongues.	46
ASV	1 Corinthians	14	4	He that speaketh in a tongue edifieth himself; but he that prophesieth edifieth the church.	46
ASV	1 Corinthians	14	40	But let all things be done decently and in order.	46
ASV	1 Corinthians	14	5	Now I would have you all speak with tongues, but rather that ye should prophesy: and greater is he that prophesieth than he that speaketh with tongues, except he interpret, that the church may receive edifying.	46
ASV	1 Corinthians	14	6	But now, brethren, if I come unto you speaking with tongues, what shall I profit you, unless I speak to you either by way of revelation, or of knowledge, or of prophesying, or of teaching?	46
ASV	1 Corinthians	14	7	Even things without life, giving a voice, whether pipe or harp, if they give not a distinction in the sounds, how shall it be known what is piped or harped?	46
ASV	1 Corinthians	14	8	For if the trumpet give an uncertain voice, who shall prepare himself for war?	46
ASV	1 Corinthians	14	9	So also ye, unless ye utter by the tongue speech easy to understood, how shall it be known what is spoken? for ye will be speaking into the air.	46
ASV	1 Corinthians	15	1	Now I make known unto you brethren, the gospel which I preached unto you, which also ye received, wherein also ye stand,	46
ASV	1 Corinthians	15	10	But by the grace of God I am what I am: and his grace which was bestowed upon me was not found vain; but I labored more abundantly than they all: yet not I, but the grace of God which was with me.	46
ASV	1 Corinthians	15	11	Whether then it be I or they, so we preach, and so ye believed.	46
ASV	1 Corinthians	15	12	Now if Christ is preached that he hath been raised from the dead, how say some among you that there is no resurrection of the dead?	46
ASV	1 Corinthians	15	13	But if there is no resurrection of the dead, neither hath Christ been raised:	46
ASV	1 Corinthians	15	14	And if Christ hath not been raised, then is our preaching vain, your faith also is vain.	46
ASV	1 Corinthians	15	15	Yea, we are found false witnesses of God; because we witnessed of God that he raised up Christ: whom he raised not up, if so be that the dead are not raised.	46
ASV	1 Corinthians	15	16	For if the dead are not raised, neither hath Christ been raised:	46
ASV	1 Corinthians	15	17	And if Christ hath not been raised, your faith is vain; ye are yet in your sins.	46
ASV	1 Corinthians	15	18	Then they also that are fallen asleep in Christ have perished.	46
ASV	1 Corinthians	15	19	If we have only hoped in Christ in this life, we are of all men most pitiable.	46
ASV	1 Corinthians	15	2	By which also ye are saved, if ye hold fast the word which I preached unto you, except ye believed in vain.	46
ASV	1 Corinthians	15	20	But now hath Christ been raised from the dead, the firstfruits of them that are asleep.	46
ASV	1 Corinthians	15	21	For since by man came death, by man `came also the resurrection of the dead.	46
ASV	1 Corinthians	15	22	For as in Adam all die, so also in Christ shall all be made alive.	46
ASV	1 Corinthians	15	23	But each in his own order: Christ the firstfruits; then they that are Christ&rsquo;s, at his coming.	46
ASV	1 Corinthians	15	24	Then cometh the end, when he shall deliver up the kingdom to God, even the Father; when he shall have abolished all rule and all authority and power.	46
ASV	1 Corinthians	15	25	For he must reign, till he hath put all his enemies under his feet.	46
ASV	1 Corinthians	15	26	The last enemy that shall be abolished is death.	46
ASV	1 Corinthians	15	27	For, He put all things in subjection under his feet. But when he saith, All things are put in subjection, it is evident that he is excepted who did subject all things unto him.	46
ASV	1 Corinthians	15	28	And when all things have been subjected unto him, then shall the Son also himself be subjected to him that did subject all things unto him, that God may be all in all.	46
ASV	1 Corinthians	15	29	Else what shall they do that are baptized for the dead? If the dead are not raised at all, why then are they baptized for them?	46
ASV	1 Corinthians	15	3	For I delivered unto you first of all that which also I received: that Christ died for our sins according to the scriptures;	46
ASV	1 Corinthians	15	30	Why do we also stand in jeopardy every hour?	46
ASV	1 Corinthians	15	31	I protest by that glorifying in you, brethren, which I have in Christ Jesus our Lord, I die daily.	46
ASV	1 Corinthians	15	32	If after the manner of men I fought with beasts at Ephesus, what doth it profit me? If the dead are not raised, let us eat and drink, for to-morrow we die.	46
ASV	1 Corinthians	15	33	Be not deceived: Evil companionships corrupt good morals.	46
ASV	1 Corinthians	15	34	Awake to soberness righteously, and sin not; for some have no knowledge of God: I speak this to move you to shame.	46
ASV	1 Corinthians	15	35	But some one will say, How are the dead raised? and with what manner of body do they come?	46
ASV	1 Corinthians	15	36	Thou foolish one, that which thou thyself sowest is not quickened except it die:	46
ASV	1 Corinthians	15	37	And that which thou sowest, thou sowest not the body that shall be, but a bare grain, it may chance of wheat, or of some other kind;	46
ASV	1 Corinthians	15	38	But God giveth it a body even as it pleased him, and to each seed a body of its own.	46
ASV	1 Corinthians	15	39	All flesh is not the same flesh: but there is one flesh of men, and another flesh of beasts, and another flesh of birds, and another of fishes.	46
ASV	1 Corinthians	15	4	And that he was buried; and that he hath been raised on the third day according to the scriptures;	46
ASV	1 Corinthians	15	40	There are also celestial bodies, and bodies terrestrial: but the glory of the celestial is one, and the glory of the terrestrial is another.	46
ASV	1 Corinthians	15	41	There is one glory of the sun, and another glory of the moon, and another glory of the stars; for one star differeth from another star in glory.	46
ASV	1 Corinthians	15	42	So also is the resurrection of the dead. It is sown in corruption; it is raised in incorruption:	46
ASV	1 Corinthians	15	43	It is sown in dishonor; it is raised in glory: it is sown in weakness; it is raised in power:	46
ASV	1 Corinthians	15	44	It is sown a natural body; it is raised a spiritual body. If there is a natural body, there is also a spiritual body&rsquo;.	46
ASV	1 Corinthians	15	45	So also it is written, The first man Adam became a living soul. The last Adam became a life-giving spirit.	46
ASV	1 Corinthians	15	46	Howbeit that is not first which is spiritual, but that which is natural; then that which is spiritual.	46
ASV	1 Corinthians	15	47	The first man is of the earth, earthy: the second man is of heaven.	46
ASV	1 Corinthians	15	48	As is the earthy, such are they also that are earthy: and as is the heavenly, such are they also that are heavenly.	46
ASV	1 Corinthians	15	49	And as we have borne the image of the earthy, we shall also bear the image of the heavenly.	46
ASV	1 Corinthians	15	5	And that he appeared to Cephas; then to the twelve;	46
ASV	1 Corinthians	15	50	Now this I say, brethren, that flesh and blood cannot inherit the kingdom of God; neither doth corruption inherit incorruption.	46
ASV	1 Corinthians	15	51	Behold, I tell you a mystery: We all shall not sleep, but we shall all be changed,	46
ASV	1 Corinthians	15	52	In a moment, in the twinkling of an eye, at the last trump: for the trumpet shall sound, and the dead shall be raised incorruptible, and we shall be changed.	46
ASV	1 Corinthians	15	53	For this corruptible must put on incorruption, and this mortal must put on immortality.	46
ASV	1 Corinthians	15	54	But when this corruptible shall have put on incorruption, and this mortal shall have put on immortality, then shall come to pass the saying that is written, Death is swallowed up in victory.	46
ASV	1 Corinthians	15	55	O death, where is thy victory? O death, where is thy sting?	46
ASV	1 Corinthians	15	56	The sting of death is sin; and the power of sin is the law:	46
ASV	1 Corinthians	15	57	But thanks be to God, who giveth us the victory through our Lord Jesus Christ.	46
ASV	1 Corinthians	15	58	Wherefore, my beloved brethren, be ye stedfast, unmoveable, always abounding in the work of the Lord, forasmuch as ye know that your labor is not vain in the Lord.	46
ASV	1 Corinthians	15	6	Then he appeared to above five hundred brethren at once, of whom the greater part remain until now, but some are fallen asleep;	46
ASV	1 Corinthians	15	7	Then he appeared to James; then to all the apostles;	46
ASV	1 Corinthians	15	8	And last of all, as to the child untimely born, he appeared to me also.	46
ASV	1 Corinthians	15	9	For I am the least of the apostles, that am not meet to be called an apostle, because I persecuted the church of God.	46
ASV	1 Corinthians	16	1	Now concerning the collection for the saints, as I gave order to the churches of Galatia, so also do ye.	46
ASV	1 Corinthians	16	10	Now if Timothy come, see that he be with you without fear; for he worketh the work of the Lord, as I also do:	46
ASV	1 Corinthians	16	11	Let no man therefore despise him. But set him forward on his journey in peace, that he may come unto me: for I expect him with the brethren.	46
ASV	1 Corinthians	16	12	But as touching Apollos the brother, I besought him much to come unto you with the brethren: and it was not all his will to come now; but he will come when he shall have opportunity.	46
ASV	1 Corinthians	16	13	Watch ye, stand fast in the faith, quit you like men, be strong.	46
ASV	1 Corinthians	16	14	Let all that ye do be done in love.	46
ASV	1 Corinthians	16	15	Now I beseech you, brethren (ye know the house of Stephanas, that it is the firstfruits of Achaia, and that they have set themselves to minister unto the saints),	46
ASV	1 Corinthians	16	16	That ye also be in subjection unto such, and to every one that helpeth in the work and laboreth.	46
ASV	1 Corinthians	16	17	And I rejoice at the coming of Stephanas and Fortunatus and Achaicus: for that which was lacking on your part they supplied.	46
ASV	1 Corinthians	16	18	For they refreshed my spirit and yours: acknowledge ye therefore them that are such.	46
ASV	1 Corinthians	16	19	The churches of Asia salute you. Aquila and Prisca salute you much in the Lord, with the church that is in their house.	46
ASV	1 Corinthians	16	2	Upon the first day of the week let each one of you lay by him in store, as he may prosper, that no collections be made when I come.	46
ASV	1 Corinthians	16	20	All the brethren salute you. Salute one another with a holy kiss.	46
ASV	1 Corinthians	16	21	The salutation of me Paul with mine own hand.	46
ASV	1 Corinthians	16	22	If any man loveth not the Lord, let him be anathema. Maranatha.	46
ASV	1 Corinthians	16	23	The grace of the Lord Jesus Christ be with you.	46
ASV	1 Corinthians	16	24	My love be with you all in Christ Jesus. Amen.	46
ASV	1 Corinthians	16	3	And when I arrive, whomsoever ye shall approve, them will I send with letters to carry your bounty unto Jerusalem:	46
ASV	1 Corinthians	16	4	And if it be meet for me to go also, they shall go with me.	46
ASV	1 Corinthians	16	5	But I will come unto you, when I shall have passed through Macedonia; for I pass through Macedonia;	46
